timestamp,funding_rate,funding_interval_hours
2025-09-18 08:00:00.002000+00:00,0.0001,8
2025-09-18 16:00:00+00:00,0.0001,8
2025-09-19 00:00:00+00:00,0.0001,8
2025-09-19 08:00:00.005000+00:00,8.09e-06,8
2025-09-19 16:00:00+00:00,4.225e-05,8
2025-09-20 00:00:00+00:00,-5.34e-06,8
2025-09-20 08:00:00+00:00,7.349e-05,8
2025-09-20 16:00:00.002000+00:00,1.918e-05,8
2025-09-21 00:00:00+00:00,-2.26e-06,8
2025-09-21 08:00:00+00:00,4.667e-05,8
2025-09-21 16:00:00+00:00,3.145e-05,8
2025-09-22 00:00:00.005000+00:00,3.758e-05,8
2025-09-22 08:00:00.003000+00:00,5.578e-05,8
2025-09-22 16:00:00+00:00,-2.755e-05,8
2025-09-23 00:00:00+00:00,-1.565e-05,8
2025-09-23 08:00:00.001000+00:00,-5.36e-05,8
2025-09-23 16:00:00+00:00,-6.405e-05,8
2025-09-24 00:00:00.003000+00:00,1.683e-05,8
2025-09-24 08:00:00.001000+00:00,3.4e-07,8
2025-09-24 16:00:00.002000+00:00,-2.569e-05,8
2025-09-25 00:00:00+00:00,-8.165e-05,8
2025-09-25 08:00:00.001000+00:00,-4.97e-06,8
2025-09-25 16:00:00+00:00,3.324e-05,8
2025-09-26 00:00:00+00:00,3.473e-05,8
2025-09-26 08:00:00+00:00,6.098e-05,8
2025-09-26 16:00:00.008000+00:00,0.0001,8
2025-09-27 00:00:00+00:00,2.757e-05,8
2025-09-27 08:00:00.010000+00:00,9.005e-05,8
2025-09-27 16:00:00.003000+00:00,3.339e-05,8
2025-09-28 00:00:00+00:00,7.464e-05,8
2025-09-28 08:00:00+00:00,9.871e-05,8
2025-09-28 16:00:00+00:00,1.183e-05,8
2025-09-29 00:00:00+00:00,4.391e-05,8
2025-09-29 08:00:00.002000+00:00,3.267e-05,8
2025-09-29 16:00:00.001000+00:00,9.501e-05,8
2025-09-30 00:00:00.002000+00:00,7.513e-05,8
2025-09-30 08:00:00.005000+00:00,3.678e-05,8
2025-09-30 16:00:00+00:00,9.855e-05,8
2025-10-01 00:00:00+00:00,0.0001,8
2025-10-01 08:00:00+00:00,2.545e-05,8
2025-10-01 16:00:00+00:00,0.0001,8
