v,vw,o,c,h,l,t,n
152,2662.4119,2657.88,2661.84,2665.86,2657.43,1730970000000,152
156,2665.4757,2661.45,2666.48,2668.2200000000003,2659.82,1730973600000,156
155,2665.3015,2666.51,2666.46,2667.87,2664.04,1730977200000,155
153,2668.1892,2666.67,2673.14,2673.42,2664.52,1730980800000,153
149,2679.8019,2673.19,2684.6,2684.74,2672.9500000000003,1730984400000,149
151,2688.4417,2685.04,2691.91,2694.62,2682.26,1730988000000,151
150,2696.4229,2692.29,2698.86,2699.92,2690.2599999999998,1730991600000,150
154,2695.154,2699.03,2695.6600000000003,2699.08,2691.06,1730995200000,154
157,2698.3318,2695.32,2699.23,2699.94,2694.5499999999997,1730998800000,157
155,2696.9772,2698.42,2694.8799999999997,2699.2799999999997,2694.04,1731002400000,155
154,2692.2705,2692.5499999999997,2693.93,2695.4300000000003,2688.31,1731006000000,154
153,2704.3044,2693.3,2704.4500000000003,2709.54,2692.9900000000002,1731009600000,153
153,2706.5694,2703.58,2706.02,2708.19,2703.58,1731013200000,153
2,2706.27,2706.02,2706.52,2706.52,2706.02,1731016800000,2
156,2705.7263,2704.1600000000003,2706.83,2707.95,2703.0,1731020400000,156
154,2708.1515,2706.99,2706.0,2709.92,2705.7799999999997,1731024000000,154
155,2701.5775,2706.25,2699.56,2707.35,2699.25,1731027600000,155
156,2698.214,2699.62,2697.7200000000003,2700.93,2695.73,1731031200000,156
154,2696.3457,2697.54,2694.84,2700.17,2694.1,1731034800000,154
155,2694.4294,2694.7400000000002,2693.5099999999998,2695.94,2692.0,1731038400000,155
156,2694.9992,2693.69,2695.12,2696.05,2693.6,1731042000000,156
155,2689.1359,2694.81,2686.49,2695.58,2686.36,1731045600000,155
155,2684.6006,2685.7599999999998,2687.44,2687.7599999999998,2680.47,1731049200000,155
153,2687.2118,2687.5899999999997,2688.71,2691.68,2682.4,1731052800000,153
153,2688.7275,2688.0,2688.89,2690.67,2687.13,1731056400000,153
155,2686.419,2688.74,2688.1499999999996,2688.89,2681.94,1731060000000,155
154,2690.2568,2688.71,2691.4900000000002,2694.69,2686.82,1731063600000,154
153,2689.9218,2691.56,2691.94,2692.9300000000003,2686.69,1731067200000,153
153,2693.5324,2691.74,2697.53,2700.46,2688.39,1731070800000,153
154,2696.5729,2697.02,2691.56,2703.9,2688.31,1731074400000,154
153,2688.8188,2691.94,2687.38,2692.58,2683.67,1731078000000,153
151,2686.4279,2687.8199999999997,2685.05,2689.2,2684.03,1731081600000,151
157,2686.6847,2684.66,2687.84,2688.25,2683.99,1731085200000,157
155,2686.3723,2688.39,2684.91,2688.56,2683.93,1731088800000,155
156,2685.0566,2685.2,2687.0099999999998,2687.41,2683.2599999999998,1731092400000,156
