v,vw,o,c,h,l,t,n
5281,1.2893,1.28968,1.28947,1.28994,1.2887,1730419200000,5281
7055,1.2895,1.2894,1.28961,1.29004,1.2887,1730422800000,7055
6957,1.2892,1.28963,1.2893,1.28964,1.2888,1730426400000,6957
5467,1.2896,1.28932,1.28986,1.29021,1.2887,1730430000000,5467
4319,1.2898,1.28985,1.28975,1.2901,1.2895,1730433600000,4319
6452,1.2892,1.28976,1.28885,1.2899,1.2883,1730437200000,6452
5751,1.2897,1.28886,1.28957,1.2901,1.2887,1730440800000,5751
7086,1.2897,1.28962,1.28982,1.29026,1.2891,1730444400000,7086
9835,1.2905,1.28975,1.29038,1.29184,1.2886,1730448000000,9835
7458,1.2912,1.29045,1.29096,1.29174,1.2902,1730451600000,7458
7196,1.2911,1.29093,1.29134,1.29154,1.2904,1730455200000,7196
7432,1.2914,1.29127,1.292,1.2923,1.2908,1730458800000,7432
13201,1.2944,1.29197,1.29536,1.29671,1.29138,1730462400000,13201
13153,1.2961,1.29534,1.29648,1.29801,1.2942,1730466000000,13153
13573,1.2967,1.29703,1.29665,1.29771,1.2957,1730469600000,13573
11187,1.2961,1.29664,1.2959,1.29679,1.29517,1730473200000,11187
9305,1.2953,1.29585,1.29564,1.2963,1.2945,1730476800000,9305
8527,1.2941,1.29554,1.29275,1.29576,1.2925,1730480400000,8527
9184,1.2928,1.29274,1.29263,1.29347,1.2921,1730484000000,9184
8268,1.2925,1.29262,1.29203,1.2931,1.2918,1730487600000,8268
7013,1.2918,1.29202,1.2926,1.2944,1.27494,1730491200000,7013
459,1.2962,1.29694,1.29619,1.29694,1.29594,1730671200000,459
1944,1.2956,1.2962,1.29521,1.2962,1.29488,1730674800000,1944
2842,1.2957,1.29522,1.29613,1.2966,1.29509,1730678400000,2842
4549,1.297,1.29614,1.29748,1.298,1.2959,1730682000000,4549
8017,1.2977,1.2975,1.29805,1.2982,1.297,1730685600000,8017
7709,1.2992,1.29805,1.29929,1.2999,1.29802,1730689200000,7709
4704,1.2991,1.2993,1.29888,1.29971,1.2987,1730692800000,4704
5756,1.2988,1.29887,1.29921,1.2993,1.2983,1730696400000,5756
6641,1.2991,1.29924,1.29876,1.2997,1.2984,1730700000000,6641
8315,1.2982,1.29874,1.29694,1.29914,1.2968,1730703600000,8315
9784,1.2971,1.29698,1.29615,1.2984,1.2959,1730707200000,9784
9640,1.2961,1.29625,1.29714,1.2973,1.2944,1730710800000,9640
8449,1.297,1.29717,1.29625,1.2976,1.2958,1730714400000,8449
8905,1.2966,1.2961,1.29772,1.29826,1.2951,1730718000000,8905
8596,1.2967,1.29759,1.29684,1.2978,1.2958,1730721600000,8596
10061,1.297,1.29685,1.29696,1.298,1.2962,1730725200000,10061
11272,1.297,1.29689,1.29753,1.2979,1.2961,1730728800000,11272
11805,1.2985,1.29759,1.29806,1.29934,1.2973,1730732400000,11805
10765,1.2956,1.29803,1.29413,1.2982,1.2934,1730736000000,10765
9213,1.2946,1.29417,1.29562,1.2957,1.2933,1730739600000,9213
8311,1.2952,1.29564,1.29546,1.2962,1.29417,1730743200000,8311
7027,1.2955,1.29546,1.29536,1.29592,1.2949,1730746800000,7027
6459,1.2953,1.29532,1.29528,1.2958,1.2948,1730750400000,6459
4354,1.2954,1.29524,1.29555,1.2958,1.2951,1730754000000,4354
1039,1.2955,1.2956,1.29564,1.296,1.29432,1730757600000,1039
2137,1.2955,1.2958,1.29539,1.296,1.2952,1730761200000,2137
3232,1.2952,1.29539,1.29544,1.29561,1.2947,1730764800000,3232
6873,1.2951,1.29538,1.29551,1.2958,1.29456,1730768400000,6873
6458,1.2957,1.29553,1.29567,1.29615,1.2953,1730772000000,6458
6314,1.2957,1.29566,1.29531,1.2961,1.2952,1730775600000,6314
5526,1.2957,1.29531,1.29557,1.29611,1.2951,1730779200000,5526
5460,1.296,1.29554,1.29597,1.2964,1.2954,1730782800000,5460
5439,1.2962,1.29591,1.2966,1.2967,1.2955,1730786400000,5439
6869,1.2976,1.29654,1.29763,1.2982,1.2964,1730790000000,6869
8488,1.2978,1.29771,1.2981,1.2985,1.297,1730793600000,8488
7521,1.298,1.298,1.29822,1.29844,1.2974,1730797200000,7521
6448,1.2983,1.29824,1.29819,1.2987,1.2978,1730800800000,6448
6991,1.2987,1.29817,1.29907,1.29944,1.2979,1730804400000,6991
6757,1.2988,1.29922,1.29862,1.29943,1.2982,1730808000000,6757
8479,1.2984,1.29863,1.29829,1.299,1.2976,1730811600000,8479
10468,1.3006,1.29826,1.30044,1.3021,1.298,1730815200000,10468
13161,1.3004,1.30054,1.30018,1.3019,1.29808,1730818800000,13161
9666,1.301,1.30017,1.30142,1.30176,1.2999,1730822400000,9666
8199,1.3025,1.30144,1.30331,1.30345,1.3011,1730826000000,8199
8500,1.3031,1.30334,1.30252,1.30371,1.3022,1730829600000,8500
8061,1.3025,1.30251,1.30208,1.30304,1.3018,1730833200000,8061
6929,1.3024,1.30204,1.30274,1.30275,1.3014,1730836800000,6929
3819,1.3034,1.30267,1.30411,1.30424,1.3024,1730840400000,3819
917,1.3031,1.30402,1.30336,1.3044,1.30116,1730844000000,917
5485,1.3029,1.30308,1.30416,1.3048,1.3015,1730847600000,5485
13728,1.2991,1.30416,1.29583,1.30428,1.29562,1730851200000,13728
13927,1.2965,1.29602,1.2966,1.29817,1.2948,1730854800000,13927
14631,1.2938,1.29659,1.29055,1.29689,1.2904,1730858400000,14631
14969,1.289,1.29055,1.2888,1.2919,1.28625,1730862000000,14969
12701,1.2897,1.28877,1.29113,1.29208,1.28789,1730865600000,12701
13776,1.2905,1.29116,1.28881,1.29274,1.2879,1730869200000,13776
13106,1.2865,1.28876,1.28626,1.28918,1.2845,1730872800000,13106
15512,1.2869,1.28636,1.28659,1.28783,1.2855,1730876400000,15512
14924,1.2888,1.28653,1.29192,1.2923,1.286,1730880000000,14924
13612,1.2908,1.29189,1.29009,1.29238,1.2894,1730883600000,13612
10932,1.2896,1.29,1.28893,1.291,1.28867,1730887200000,10932
13127,1.287,1.28882,1.2856,1.28904,1.285,1730890800000,13127
14599,1.2856,1.28566,1.28524,1.28684,1.284,1730894400000,14599
14898,1.2858,1.28529,1.28645,1.28721,1.284,1730898000000,14898
14930,1.2852,1.28643,1.28575,1.28692,1.2834,1730901600000,14930
16369,1.2876,1.28569,1.28895,1.289,1.2856,1730905200000,16369
13779,1.2883,1.28885,1.28958,1.28988,1.2869,1730908800000,13779
11302,1.2897,1.28949,1.28897,1.2909,1.28848,1730912400000,11302
12262,1.2907,1.2889,1.29065,1.29195,1.2887,1730916000000,12262
10514,1.2895,1.29066,1.28898,1.2907,1.2885,1730919600000,10514
9166,1.2892,1.289,1.28874,1.28983,1.2885,1730923200000,9166
4871,1.2884,1.28875,1.2877,1.2888,1.28764,1730926800000,4871
730,1.2879,1.2877,1.2877,1.2889,1.28713,1730930400000,730
3611,1.2879,1.28751,1.28821,1.2885,1.28717,1730934000000,3611
5369,1.2885,1.2882,1.28808,1.28919,1.2877,1730937600000,5369
8320,1.2885,1.28808,1.28889,1.2891,1.2874,1730941200000,8320
7918,1.2903,1.28889,1.2911,1.2913,1.2887,1730944800000,7918
6187,1.2915,1.29111,1.29216,1.2924,1.2907,1730948400000,6187
5162,1.2921,1.29222,1.29204,1.2926,1.2913,1730952000000,5162
5633,1.2926,1.29202,1.29306,1.29343,1.2919,1730955600000,5633
6316,1.293,1.29297,1.2932,1.29346,1.2924,1730959200000,6316
11122,1.2936,1.29299,1.29301,1.29472,1.29238,1730962800000,11122
12039,1.293,1.29305,1.29272,1.29393,1.2922,1730966400000,12039
9828,1.2916,1.29268,1.29064,1.29278,1.2906,1730970000000,9828
9160,1.2908,1.29072,1.29043,1.2918,1.2897,1730973600000,9160
8815,1.2905,1.29048,1.29043,1.29122,1.2899,1730977200000,8815
13324,1.2938,1.29042,1.29549,1.29564,1.28966,1730980800000,13324
14276,1.2965,1.29566,1.29721,1.29751,1.29517,1730984400000,14276
12828,1.2979,1.29723,1.2992,1.29969,1.2964,1730988000000,12828
13549,1.2995,1.2992,1.2996,1.30091,1.2983,1730991600000,13549
11449,1.2986,1.29957,1.29835,1.30007,1.2978,1730995200000,11449
9058,1.2984,1.29835,1.29896,1.29904,1.2973,1730998800000,9058
8752,1.2976,1.29898,1.29703,1.2991,1.2969,1731002400000,8752
15500,1.2965,1.29729,1.29643,1.29825,1.2947,1731006000000,15500
11836,1.2981,1.29648,1.29824,1.29914,1.296,1731009600000,11836
5376,1.2984,1.29823,1.29847,1.2988,1.2978,1731013200000,5376
1005,1.2987,1.29847,1.29859,1.299,1.29781,1731016800000,1005
3316,1.2982,1.29864,1.29827,1.2989,1.29787,1731020400000,3316
4799,1.298,1.29828,1.29774,1.2985,1.2974,1731024000000,4799
7384,1.2971,1.29778,1.29728,1.2979,1.2964,1731027600000,7384
6774,1.2969,1.29727,1.2964,1.2976,1.2961,1731031200000,6774
5772,1.2969,1.29642,1.2964,1.29753,1.2962,1731034800000,5772
5245,1.2965,1.2964,1.29673,1.2969,1.296,1731038400000,5245
6025,1.2968,1.29671,1.29691,1.29731,1.2964,1731042000000,6025
6341,1.2968,1.29697,1.29683,1.29732,1.2961,1731045600000,6341
8752,1.2969,1.2968,1.29647,1.2974,1.2962,1731049200000,8752
13578,1.295,1.29645,1.2955,1.29676,1.2934,1731052800000,13578
10229,1.2962,1.29566,1.2958,1.29714,1.29545,1731056400000,10229
8592,1.2957,1.29602,1.29614,1.29622,1.2949,1731060000000,8592
8677,1.2969,1.29617,1.29674,1.29766,1.296,1731063600000,8677
10073,1.2956,1.29672,1.29434,1.29683,1.2937,1731067200000,10073
11263,1.294,1.29433,1.29414,1.2951,1.2926,1731070800000,11263
11779,1.294,1.29413,1.29374,1.29484,1.2931,1731074400000,11779
12515,1.2935,1.2936,1.2938,1.29462,1.292,1731078000000,12515
11002,1.2922,1.29379,1.29021,1.29449,1.29,1731081600000,11002
11462,1.2892,1.29022,1.28972,1.2905,1.28828,1731085200000,11462
8537,1.2903,1.28973,1.29056,1.2912,1.2895,1731088800000,8537
7846,1.2908,1.29053,1.29125,1.2915,1.2902,1731092400000,7846
7427,1.2915,1.2912,1.29204,1.29232,1.2908,1731096000000,7427
4431,1.292,1.29201,1.292,1.2925,1.29048,1731099600000,4431
88,1.2907,1.29021,1.29087,1.29094,1.29012,1731276000000,88
1256,1.2914,1.29105,1.2915,1.29171,1.29094,1731279600000,1256
2728,1.2915,1.29147,1.29136,1.292,1.29088,1731283200000,2728
4418,1.2919,1.29139,1.2918,1.2926,1.2912,1731286800000,4418
6522,1.2918,1.29177,1.29178,1.2923,1.2912,1731290400000,6522
5154,1.2918,1.29177,1.29139,1.29222,1.2911,1731294000000,5154
4414,1.2908,1.29138,1.2912,1.29149,1.29,1731297600000,4414
5498,1.2912,1.29122,1.29151,1.29164,1.2906,1731301200000,5498
5258,1.2914,1.2915,1.29171,1.29185,1.2909,1731304800000,5258
9548,1.2904,1.29173,1.28954,1.29223,1.289,1731308400000,9548
10518,1.2895,1.28949,1.28995,1.29043,1.2886,1731312000000,10518
9679,1.2892,1.28996,1.29001,1.29028,1.2881,1731315600000,9679
8443,1.2896,1.28988,1.28833,1.2907,1.2882,1731319200000,8443
8910,1.2883,1.28832,1.28854,1.2889,1.2875,1731322800000,8910
8666,1.2884,1.28858,1.28806,1.28903,1.2875,1731326400000,8666
10567,1.287,1.28811,1.28665,1.2886,1.2855,1731330000000,10567
10777,1.287,1.28662,1.28673,1.28772,1.2859,1731333600000,10777
10914,1.2865,1.28672,1.2869,1.28756,1.2856,1731337200000,10914
8785,1.2871,1.28694,1.2869,1.2878,1.2863,1731340800000,8785
6833,1.2868,1.28693,1.28642,1.28722,1.2858,1731344400000,6833
7281,1.2862,1.28636,1.2865,1.2867,1.2856,1731348000000,7281
6372,1.2864,1.28651,1.28618,1.2867,1.2859,1731351600000,6372
5984,1.2864,1.28618,1.28665,1.2868,1.286,1731355200000,5984
3036,1.2868,1.28663,1.28677,1.287,1.2865,1731358800000,3036
859,1.2869,1.28677,1.28692,1.2872,1.2854,1731362400000,859
3179,1.2868,1.28692,1.28732,1.2874,1.2861,1731366000000,3179
5181,1.2867,1.28732,1.2865,1.2874,1.2862,1731369600000,5181
8081,1.2863,1.28666,1.2861,1.28713,1.2856,1731373200000,8081
8196,1.2854,1.28607,1.28499,1.2861,1.2846,1731376800000,8196
6478,1.285,1.28499,1.28413,1.2855,1.284,1731380400000,6478
6182,1.2841,1.2841,1.28442,1.2845,1.2835,1731384000000,6182
6936,1.284,1.28444,1.28329,1.28469,1.28289,1731387600000,6936
8167,1.2825,1.28324,1.28232,1.28326,1.2814,1731391200000,8167
10640,1.2814,1.2825,1.28139,1.28304,1.28,1731394800000,10640
11392,1.2807,1.28132,1.28248,1.2826,1.2791,1731398400000,11392
9730,1.282,1.28247,1.28224,1.2828,1.2812,1731402000000,9730
9442,1.2816,1.28234,1.28185,1.28255,1.2803,1731405600000,9442
8580,1.2824,1.28179,1.28207,1.28315,1.2816,1731409200000,8580
9977,1.2819,1.28211,1.28209,1.28289,1.2809,1731412800000,9977
11118,1.2815,1.282,1.28101,1.2824,1.2803,1731416400000,11118
11347,1.2796,1.28101,1.27903,1.28111,1.27826,1731420000000,11347
12910,1.2771,1.27901,1.27632,1.27916,1.2754,1731423600000,12910
11849,1.2749,1.27632,1.27324,1.27655,1.2731,1731427200000,11849
11149,1.2729,1.27322,1.27333,1.2735,1.27188,1731430800000,11149
8753,1.2738,1.27333,1.2744,1.2745,1.2731,1731434400000,8753
7441,1.2742,1.27428,1.27362,1.2747,1.2735,1731438000000,7441
8012,1.2739,1.27361,1.27454,1.27463,1.2734,1731441600000,8012
4802,1.2749,1.27453,1.2748,1.2751,1.2745,1731445200000,4802
1361,1.2747,1.27456,1.2748,1.2757,1.27347,1731448800000,1361
3245,1.274,1.27469,1.27364,1.2748,1.2734,1731452400000,3245
5036,1.2736,1.27363,1.27355,1.274,1.2729,1731456000000,5036
8606,1.2746,1.27351,1.27497,1.27531,1.2734,1731459600000,8606
6905,1.2749,1.27499,1.27531,1.2754,1.2745,1731463200000,6905
5773,1.2748,1.27531,1.27437,1.2755,1.274,1731466800000,5773
5264,1.2743,1.27439,1.2745,1.27471,1.2738,1731470400000,5264
5946,1.2743,1.27449,1.27429,1.2748,1.2736,1731474000000,5946
6727,1.2739,1.27427,1.27426,1.27474,1.2732,1731477600000,6727
8043,1.2738,1.27423,1.27364,1.27457,1.2728,1731481200000,8043
9700,1.2738,1.27347,1.27454,1.27455,1.27287,1731484800000,9700
10218,1.2746,1.27447,1.27513,1.2756,1.2732,1731488400000,10218
8398,1.2744,1.27506,1.27403,1.27517,1.2736,1731492000000,8398
7804,1.2742,1.27404,1.27541,1.27551,1.2735,1731495600000,7804
9124,1.2749,1.27539,1.27452,1.27586,1.2741,1731499200000,9124
14123,1.2748,1.27449,1.27542,1.27681,1.2735,1731502800000,14123
15749,1.2735,1.27537,1.27091,1.27566,1.26973,1731506400000,15749
16247,1.2705,1.27093,1.27236,1.27252,1.2685,1731510000000,16247
12533,1.2715,1.27237,1.27082,1.27265,1.2704,1731513600000,12533
10043,1.2711,1.27083,1.271,1.27205,1.2698,1731517200000,10043
8776,1.2705,1.27102,1.27052,1.27118,1.26989,1731520800000,8776
8578,1.2712,1.27053,1.27046,1.27199,1.27019,1731524400000,8578
7482,1.2705,1.27047,1.27037,1.271,1.2699,1731528000000,7482
5322,1.2708,1.27042,1.2708,1.2712,1.2703,1731531600000,5322
2246,1.2705,1.27049,1.2711,1.272,1.2695,1731535200000,2246
3264,1.2707,1.2712,1.27068,1.2712,1.2703,1731538800000,3264
4452,1.2707,1.2707,1.27051,1.271,1.2702,1731542400000,4452
7404,1.2698,1.27048,1.26934,1.2706,1.269,1731546000000,7404
7186,1.2689,1.2694,1.26841,1.2694,1.2682,1731549600000,7186
6306,1.2687,1.26839,1.26834,1.26931,1.2681,1731553200000,6306
4883,1.2683,1.26833,1.2683,1.26851,1.2678,1731556800000,4883
6691,1.2682,1.26829,1.26876,1.2691,1.2672,1731560400000,6691
7336,1.2691,1.26871,1.26851,1.2696,1.2682,1731564000000,7336
8160,1.2687,1.26841,1.26868,1.26943,1.26785,1731567600000,8160
10329,1.2682,1.26869,1.26694,1.26929,1.2667,1731571200000,10329
9976,1.2664,1.26682,1.26568,1.26751,1.2654,1731574800000,9976
9762,1.2643,1.26569,1.26421,1.26588,1.2628,1731578400000,9762
10300,1.2643,1.26413,1.26587,1.266,1.2629,1731582000000,10300
9795,1.266,1.26585,1.26643,1.2672,1.265,1731585600000,9795
13344,1.2663,1.26652,1.2658,1.268,1.2644,1731589200000,13344
14030,1.2685,1.2657,1.26904,1.27041,1.2655,1731592800000,14030
14068,1.27,1.26897,1.2707,1.27116,1.26849,1731596400000,14068
10563,1.2708,1.27077,1.27051,1.27202,1.2698,1731600000000,10563
9664,1.2702,1.27052,1.27032,1.27079,1.2696,1731603600000,9664
8196,1.2694,1.27035,1.26864,1.2705,1.2684,1731607200000,8196
7567,1.2688,1.26861,1.2687,1.2694,1.26817,1731610800000,7567
13541,1.2662,1.26871,1.26565,1.26879,1.2646,1731614400000,13541
6486,1.266,1.26572,1.2666,1.2668,1.2653,1731618000000,6486
1585,1.2663,1.2666,1.26629,1.2669,1.26531,1731621600000,1585
3860,1.2662,1.2663,1.26667,1.26713,1.2656,1731625200000,3860
5706,1.2662,1.26668,1.26611,1.26672,1.2655,1731628800000,5706
8205,1.2666,1.26609,1.26647,1.2673,1.2657,1731632400000,8205
7917,1.2672,1.26648,1.26756,1.2678,1.2663,1731636000000,7917
7219,1.2679,1.26752,1.26756,1.26823,1.2673,1731639600000,7219
5255,1.2677,1.26754,1.26771,1.26801,1.2672,1731643200000,5255
6485,1.2675,1.26771,1.26747,1.2679,1.267,1731646800000,6485
7593,1.2676,1.26745,1.26825,1.26903,1.2665,1731650400000,7593
9850,1.2678,1.26748,1.26661,1.26877,1.2666,1731654000000,9850
11006,1.2663,1.26663,1.26628,1.26706,1.26557,1731657600000,11006
9385,1.2664,1.26627,1.26523,1.26755,1.2648,1731661200000,9385
10110,1.2666,1.26521,1.26753,1.2682,1.2649,1731664800000,10110
8000,1.2683,1.26751,1.26897,1.26972,1.2668,1731668400000,8000
7175,1.2678,1.26889,1.26772,1.2693,1.2666,1731672000000,7175
14279,1.2665,1.26772,1.26498,1.2688,1.26398,1731675600000,14279
14440,1.2639,1.26499,1.26343,1.26542,1.26248,1731679200000,14440
14621,1.2626,1.26344,1.2628,1.26371,1.2614,1731682800000,14621
12563,1.2631,1.26283,1.26271,1.26423,1.2616,1731686400000,12563
10508,1.263,1.26273,1.2627,1.2638,1.2623,1731690000000,10508
9520,1.2625,1.26265,1.26303,1.26321,1.2614,1731693600000,9520
9050,1.262,1.26304,1.26116,1.2631,1.261,1731697200000,9050
8640,1.2605,1.26114,1.26061,1.2613,1.2595,1731700800000,8640
6566,1.2609,1.2606,1.2617,1.2622,1.2602,1731704400000,6566
17,1.2614,1.26206,1.26145,1.26206,1.26045,1731880800000,17
1430,1.2617,1.26078,1.26189,1.26203,1.26078,1731884400000,1430
2834,1.2627,1.26184,1.26386,1.2639,1.26145,1731888000000,2834
5484,1.2635,1.26384,1.26352,1.2643,1.263,1731891600000,5484
7225,1.2635,1.26351,1.26345,1.26401,1.2629,1731895200000,7225
5949,1.2629,1.26345,1.26247,1.2638,1.2619,1731898800000,5949
4637,1.2628,1.26248,1.26332,1.2635,1.2622,1731902400000,4637
6048,1.2629,1.2633,1.26298,1.2634,1.2624,1731906000000,6048
7081,1.2635,1.26294,1.26382,1.2641,1.2627,1731909600000,7081
7924,1.2628,1.2638,1.26261,1.2639,1.2618,1731913200000,7924
9633,1.2622,1.26262,1.26188,1.2631,1.2613,1731916800000,9633
10656,1.2624,1.26182,1.26293,1.26363,1.2612,1731920400000,10656
9247,1.2623,1.26297,1.26292,1.2631,1.2614,1731924000000,9247
8123,1.262,1.26286,1.26182,1.26301,1.2612,1731927600000,8123
8555,1.2622,1.26183,1.26251,1.263,1.26153,1731931200000,8555
9878,1.2626,1.26251,1.26251,1.26322,1.2619,1731934800000,9878
10744,1.2627,1.26249,1.26312,1.26365,1.2618,1731938400000,10744
10276,1.2633,1.26313,1.26395,1.26434,1.262,1731942000000,10276
9053,1.2649,1.26394,1.26613,1.2663,1.2637,1731945600000,9053
8902,1.2661,1.26615,1.26655,1.2669,1.2652,1731949200000,8902
7281,1.2672,1.26641,1.26801,1.26811,1.2663,1731952800000,7281
8435,1.2675,1.26811,1.2671,1.2687,1.26678,1731956400000,8435
7046,1.2675,1.26709,1.26756,1.26781,1.267,1731960000000,7046
4047,1.2678,1.26746,1.2676,1.2682,1.2673,1731963600000,4047
1414,1.2678,1.26765,1.26771,1.2681,1.267,1731967200000,1414
2724,1.2675,1.26774,1.2678,1.2679,1.267,1731970800000,2724
5438,1.2673,1.26784,1.26679,1.2679,1.2666,1731974400000,5438
7187,1.2672,1.2668,1.26767,1.26782,1.2664,1731978000000,7187
6442,1.2675,1.26769,1.26769,1.268,1.267,1731981600000,6442
5787,1.2682,1.26767,1.2685,1.26888,1.2675,1731985200000,5787
5433,1.268,1.26851,1.26741,1.26891,1.2672,1731988800000,5433
5335,1.267,1.2674,1.26689,1.2674,1.2666,1731992400000,5335
6042,1.2674,1.26689,1.2677,1.26795,1.2666,1731996000000,6042
8623,1.2672,1.26771,1.26729,1.26792,1.2661,1731999600000,8623
12538,1.2664,1.26726,1.26556,1.26794,1.26489,1732003200000,12538
14660,1.2636,1.26556,1.26275,1.2661,1.2611,1732006800000,14660
12069,1.2638,1.26275,1.26346,1.2649,1.2624,1732010400000,12069
9940,1.2634,1.26358,1.26345,1.26432,1.2625,1732014000000,9940
9500,1.2636,1.26352,1.26438,1.2644,1.2629,1732017600000,9500
12388,1.2645,1.26439,1.26356,1.2654,1.2631,1732021200000,12388
14684,1.2644,1.26356,1.26392,1.26548,1.2626,1732024800000,14684
12309,1.265,1.2639,1.26637,1.26708,1.263,1732028400000,12309
10831,1.2669,1.26642,1.26654,1.26791,1.2661,1732032000000,10831
9044,1.2674,1.26658,1.26711,1.26821,1.2664,1732035600000,9044
8342,1.2668,1.26703,1.26775,1.26785,1.266,1732039200000,8342
8196,1.2675,1.26777,1.2676,1.26812,1.2667,1732042800000,8196
7006,1.2679,1.26756,1.26773,1.2686,1.2673,1732046400000,7006
3915,1.2682,1.26774,1.26799,1.2685,1.2674,1732050000000,3915
1179,1.2678,1.26799,1.26777,1.2683,1.26603,1732053600000,1179
4155,1.2686,1.26765,1.26938,1.2694,1.26765,1732057200000,4155
4852,1.2692,1.26938,1.26869,1.2696,1.2684,1732060800000,4852
6981,1.2688,1.2685,1.26889,1.2692,1.2683,1732064400000,6981
6702,1.269,1.26894,1.26889,1.2694,1.2686,1732068000000,6702
5540,1.2686,1.26888,1.26815,1.2692,1.2678,1732071600000,5540
4041,1.2683,1.26816,1.26868,1.2688,1.2678,1732075200000,4041
5258,1.2686,1.26867,1.26833,1.269,1.2681,1732078800000,5258
6754,1.2686,1.26833,1.26841,1.26922,1.2678,1732082400000,6754
10792,1.2705,1.2685,1.26952,1.2715,1.26806,1732086000000,10792
10598,1.2686,1.26954,1.26767,1.26965,1.2672,1732089600000,10598
10274,1.2673,1.26766,1.26685,1.2683,1.2662,1732093200000,10274
9547,1.2665,1.26685,1.26597,1.26749,1.2655,1732096800000,9547
9276,1.2657,1.26598,1.26626,1.26632,1.26475,1732100400000,9276
9537,1.2668,1.26626,1.26669,1.2674,1.2661,1732104000000,9537
10314,1.2668,1.26669,1.26739,1.26753,1.2661,1732107600000,10314
11775,1.2655,1.26741,1.26415,1.26748,1.2637,1732111200000,11775
13042,1.2653,1.26427,1.2653,1.26632,1.26396,1732114800000,13042
11204,1.2641,1.2653,1.26372,1.26563,1.263,1732118400000,11204
8631,1.2645,1.26373,1.2654,1.26617,1.2629,1732122000000,8631
8505,1.2647,1.26541,1.26493,1.2655,1.264,1732125600000,8505
7272,1.2648,1.26497,1.2646,1.2652,1.2644,1732129200000,7272
7584,1.2645,1.2647,1.26462,1.2648,1.2642,1732132800000,7584
5156,1.2649,1.26463,1.2651,1.2654,1.2644,1732136400000,5156
1531,1.2651,1.265,1.26509,1.2659,1.26431,1732140000000,1531
2266,1.2651,1.26509,1.26554,1.2656,1.26489,1732143600000,2266
4293,1.2654,1.2655,1.2654,1.26572,1.265,1732147200000,4293
6529,1.2656,1.26542,1.26546,1.2659,1.2652,1732150800000,6529
5308,1.2655,1.26548,1.26544,1.2659,1.2649,1732154400000,5308
5308,1.2655,1.2655,1.26584,1.26593,1.265,1732158000000,5308
3849,1.2656,1.26585,1.2655,1.266,1.2651,1732161600000,3849
5746,1.2652,1.26546,1.26502,1.2656,1.2648,1732165200000,5746
7412,1.2651,1.265,1.26526,1.26575,1.2645,1732168800000,7412
10116,1.2645,1.26517,1.26478,1.26532,1.2636,1732172400000,10116
11307,1.264,1.26486,1.26407,1.26496,1.2631,1732176000000,11307
12267,1.2631,1.26391,1.26324,1.26408,1.2622,1732179600000,12267
8788,1.263,1.26321,1.26317,1.26358,1.2623,1732183200000,8788
9617,1.264,1.26317,1.2638,1.26514,1.2628,1732186800000,9617
9100,1.2637,1.26372,1.26389,1.26443,1.2629,1732190400000,9100
12494,1.2643,1.26384,1.26474,1.26575,1.26266,1732194000000,12494
13029,1.2635,1.26471,1.26366,1.26502,1.2617,1732197600000,13029
12960,1.2638,1.2636,1.26174,1.26527,1.2615,1732201200000,12960
14222,1.2602,1.26172,1.25856,1.26221,1.2584,1732204800000,14222
11049,1.2589,1.25855,1.25999,1.26025,1.2575,1732208400000,11049
8562,1.26,1.25992,1.26012,1.2605,1.259,1732212000000,8562
7503,1.2598,1.26015,1.26015,1.2605,1.25897,1732215600000,7503
6725,1.2598,1.26012,1.2594,1.26054,1.2593,1732219200000,6725
4203,1.259,1.25956,1.25882,1.2597,1.2584,1732222800000,4203
1156,1.259,1.25884,1.25897,1.2594,1.2581,1732226400000,1156
3360,1.2587,1.25894,1.25846,1.2592,1.2582,1732230000000,3360
6633,1.2587,1.25843,1.259,1.2592,1.2583,1732233600000,6633
7244,1.2591,1.25898,1.2588,1.2595,1.2584,1732237200000,7244
7646,1.2585,1.25877,1.25868,1.259,1.2579,1732240800000,7646
6459,1.2588,1.25867,1.25837,1.2595,1.2582,1732244400000,6459
6329,1.2584,1.25831,1.25844,1.25871,1.2578,1732248000000,6329
7589,1.2572,1.25843,1.25685,1.2585,1.2565,1732251600000,7589
7471,1.2569,1.2568,1.25685,1.25742,1.2563,1732255200000,7471
10092,1.2565,1.2562,1.25721,1.2575,1.255,1732258800000,10092
12916,1.2572,1.25718,1.25538,1.25816,1.2553,1732262400000,12916
16638,1.2525,1.2555,1.25117,1.2555,1.24879,1732266000000,16638
13020,1.2512,1.25115,1.25342,1.25404,1.2485,1732269600000,13020
9077,1.2518,1.25341,1.25129,1.25344,1.2504,1732273200000,9077
9488,1.2509,1.25126,1.25114,1.25162,1.2499,1732276800000,9488
12233,1.2518,1.25114,1.25202,1.25251,1.2507,1732280400000,12233
13108,1.2521,1.25209,1.2517,1.2532,1.25128,1732284000000,13108
14978,1.2528,1.25177,1.25265,1.2538,1.2511,1732287600000,14978
11204,1.2517,1.25273,1.25151,1.2529,1.2506,1732291200000,11204
9319,1.2522,1.25153,1.25297,1.2532,1.2513,1732294800000,9319
8644,1.2529,1.2531,1.25258,1.25351,1.2524,1732298400000,8644
8143,1.2527,1.25257,1.25253,1.253,1.2521,1732302000000,8143
8529,1.2526,1.25249,1.253,1.25318,1.2521,1732305600000,8529
