v,vw,o,c,h,l,t,n
156,30.6834,30.7152,30.704600000000003,30.776600000000002,30.611599999999996,1731373200000,156
155,30.6471,30.690900000000003,30.600399999999997,30.719600000000003,30.5695,1731376800000,155
155,30.6044,30.581400000000002,30.563299999999998,30.6597,30.5585,1731380400000,155
154,30.5542,30.5694,30.5723,30.577999999999996,30.531599999999997,1731384000000,154
156,30.442,30.5632,30.2947,30.5828,30.2589,1731387600000,156
155,30.3038,30.2392,30.356400000000004,30.368199999999998,30.222,1731391200000,155
155,30.3053,30.365,30.312199999999997,30.3886,30.1863,1731394800000,155
153,30.3715,30.3002,30.3802,30.457200000000004,30.3002,1731398400000,153
153,30.2739,30.3592,30.290200000000002,30.364500000000003,30.208199999999998,1731402000000,153
155,30.2928,30.2762,30.342200000000002,30.3602,30.237199999999998,1731405600000,155
150,30.3273,30.3462,30.3902,30.4112,30.2642,1731409200000,150
153,30.4466,30.3992,30.482200000000002,30.5202,30.3822,1731412800000,153
152,30.6135,30.501199999999997,30.7464,30.7464,30.482200000000002,1731416400000,152
152,30.7152,30.7462,30.7112,30.765199999999997,30.6632,1731420000000,152
154,30.6141,30.7242,30.4992,30.7352,30.497200000000003,1731423600000,154
155,30.6018,30.5182,30.6162,30.675599999999996,30.5112,1731427200000,155
154,30.5538,30.6127,30.6038,30.6163,30.505200000000002,1731430800000,154
156,30.6527,30.606900000000003,30.7052,30.7052,30.5913,1731434400000,156
151,30.7152,30.701199999999996,30.686200000000003,30.7522,30.6792,1731438000000,151
143,30.7149,30.696199999999997,30.787000000000003,30.805300000000003,30.665200000000002,1731441600000,143
148,30.7517,30.796400000000002,30.7112,30.8132,30.705099999999998,1731445200000,148
2,30.7111,30.7112,30.711000000000002,30.7112,30.711000000000002,1731448800000,2
144,30.67,30.680500000000002,30.686799999999998,30.7112,30.637199999999996,1731452400000,144
154,30.7189,30.686100000000003,30.7456,30.7616,30.6624,1731456000000,154
156,30.8803,30.7593,30.9274,30.9601,30.7392,1731459600000,156
156,30.9579,30.9325,31.0106,31.014499999999998,30.9032,1731463200000,156
155,30.9784,31.012600000000003,30.986800000000002,31.032899999999998,30.917199999999998,1731466800000,155
150,30.9892,30.982100000000003,30.9562,31.0154,30.9497,1731470400000,150
155,30.9123,30.957199999999997,30.9272,30.9758,30.8652,1731474000000,155
154,30.897,30.917199999999998,30.8452,30.9662,30.8452,1731477600000,154
155,30.859,30.836199999999998,30.8482,30.8972,30.822200000000002,1731481200000,155
156,30.8357,30.8162,30.886200000000002,30.900199999999998,30.788500000000003,1731484800000,156
154,30.94,30.8782,30.9442,30.985200000000003,30.8782,1731488400000,154
154,30.9179,30.945200000000003,30.908199999999997,30.9512,30.885199999999998,1731492000000,154
154,30.8843,30.900199999999998,30.877899999999997,30.9552,30.797199999999997,1731495600000,154
153,30.8962,30.9011,30.8462,30.940199999999997,30.8312,1731499200000,153
155,30.9069,30.8522,30.901199999999996,31.069300000000002,30.7983,1731502800000,155
156,30.9226,30.921400000000002,30.7016,31.0517,30.6772,1731506400000,156
156,30.6708,30.696199999999997,30.7866,30.7867,30.529400000000003,1731510000000,156
