symbol,marketFamily,timeframe,entryMode,setupClass,direction,regime,volState,auditGoodOpportunity,netR,grossR,mfeR,maeR,riskAtr,tp2R,exitType
JPY=X,FX,1h,trigger_close,BREAKOUT,LONG,TREND_UP,NORMAL,True,0.1580293513359495,0.19385072063087744,0.20445668220463578,0.08629742238750301,5.158608628049311,0.19385072063087744,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,False,-1.3490848309243282,-1.0,0.06811910474640327,1.6902558376554229,0.5414126511528202,2.8270005980467396,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,False,-1.4431661087244927,-1.0,0.35586248346764954,1.8762056498312774,0.42651316287528585,3.8579662249668276,STOP
JPY=X,FX,1h,trigger_close,BREAKOUT,LONG,TREND_UP,NORMAL,False,0.31082185953006325,0.3436143594189928,0.5846344870279353,0.2635494457368133,5.796524786859931,0.3436143594189928,TP2
JPY=X,FX,1h,retest_limit,BREAKOUT,LONG,TREND_UP,NORMAL,False,0.3371707734749715,0.3725551930463593,0.7110292209154155,0.20480815707410993,5.368332095027719,0.3725551930463593,TP2
JPY=X,FX,1h,structure_confirmed_retest,BREAKOUT,LONG,TREND_UP,NORMAL,False,0.32801486773614164,0.3631580564594363,0.699314737319698,0.2102524017927478,5.405339505651814,0.3631580564594363,TP2
JPY=X,FX,1h,trigger_close,BREAKOUT,LONG,TREND_UP,NORMAL,False,0.29311294978117347,0.32484455681505753,0.5291193089285164,0.2913710789853286,6.143702432840502,0.32484455681505753,TP2
JPY=X,FX,1h,retest_limit,BREAKOUT,LONG,TREND_UP,NORMAL,False,0.2948198782567078,0.3266600634956613,0.534396473073534,0.2889255202167839,6.122572739983936,0.3266600634956613,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,False,-1.1163994916501527,-1.0,0.7293184786415287,2.283837324743939,1.6172482045159484,1.2316241672008592,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,False,-1.215406524685569,-1.0,2.1983484102138946,3.3744377437021558,0.8744316897083229,2.287199816222448,STOP
JPY=X,FX,1h,trigger_close,BREAKOUT,LONG,TREND_UP,NORMAL,False,-1.0375356241050109,-1.0,0.3156437992660054,1.0933579458303722,4.031052286259335,0.495341504544787,STOP
JPY=X,FX,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,False,-1.0375356241050109,-1.0,0.3156437992660054,1.0933579458303722,4.031052286259335,0.495341504544787,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,False,-1.360157444588539,-1.0,0.8936988361189074,1.499735026097667,0.41953571414011787,4.759467234756183,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,False,-1.4744542929019426,-1.0,1.4944186155015533,1.658261138540354,0.31850078757438666,6.279419323359961,STOP
JPY=X,FX,1h,structure_confirmed_retest,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,False,-1.39718941910346,-1.0,0.3684869295121964,3.1364540076730294,0.3804350482429579,5.094340672034214,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,False,-1.179933279989473,-1.0,0.1668544372005784,1.420216638209037,0.8399176720950159,2.373429220515129,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,False,-1.2130291842546916,-1.0,0.3813002355406212,1.4974445164975227,0.7095211000117346,2.8188027106831828,STOP
JPY=X,FX,1h,structure_confirmed_retest,SWEEP_RECLAIM,SHORT,TREND_UP,NORMAL,False,1.2909718223343836,1.425879165592415,1.7070682885757227,0.9250200504044812,1.1169233564648897,1.425879165592415,TP2
JPY=X,FX,1h,trigger_close,BREAKOUT,LONG,TREND_UP,NORMAL,False,-1.032006946847445,-1.0,0.029807947612163224,1.0779624209684702,4.592329762512346,0.43342498895462417,STOP
JPY=X,FX,1h,retest_limit,BREAKOUT,LONG,TREND_UP,NORMAL,False,-1.0321848456424418,-1.0,0.03555870564417562,1.0783977866302126,4.566827222556401,0.4379408071585605,STOP
JPY=X,FX,1h,trigger_close,PULLBACK,LONG,TREND_UP,NORMAL,False,-1.116174180264717,-1.0,0.15079005539260296,1.289308653406696,1.4233649082147646,0.9776809899494404,STOP
JPY=X,FX,1h,retest_limit,PULLBACK,LONG,TREND_UP,NORMAL,False,-1.181397632864777,-1.0,0.7977112442281454,1.4519446591014258,0.911155329771348,1.382710441672361,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_UP,NORMAL,False,-1.2555361576483015,-1.0,0.9473595919606789,2.2547445722035624,0.678508693923892,2.747824652806223,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_UP,NORMAL,False,-1.4455024747975884,-1.0,2.395882617862309,3.1880731736417762,0.38908895330815507,2.5701063766979515,STOP
JPY=X,FX,1h,structure_confirmed_retest,SWEEP_RECLAIM,LONG,TREND_UP,NORMAL,False,-1.2486461620634284,-1.0,0.8948222927024841,2.220893150332329,0.6973215474771004,0.9920350351052257,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,RANGE,NORMAL,False,-1.1932939402173492,-1.0,0.8694706789795873,1.8649460312914916,0.8493342026859316,1.5583303933849428,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,RANGE,NORMAL,False,-1.2874117389489914,-1.0,1.7804517063983405,2.2864286643744465,0.5710602291426308,2.804988325198318,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,RANGE,NORMAL,False,-1.1383659438197677,-1.0,0.5154626977289984,1.2358318208582975,1.094826053631061,1.678990838100361,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,RANGE,NORMAL,False,-1.2023648328105585,-1.0,1.2171757293899046,1.345030326519029,0.7483250077053073,2.6726355252149747,STOP
JPY=X,FX,1h,structure_confirmed_retest,SWEEP_RECLAIM,LONG,RANGE,NORMAL,False,-1.1435501221257516,-1.0,0.5723043950323081,1.2446773576015007,1.0552460770458048,1.6044399192644287,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,RANGE,NORMAL,False,-1.19201880804178,-1.0,0.9298759289997702,1.5079086314932697,0.7879546048968223,2.538217287608672,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,RANGE,NORMAL,False,-1.1995374906649,-1.0,1.0055011687677078,1.527811834315635,0.7582417047751098,2.6376813454136814,STOP
JPY=X,FX,1h,structure_confirmed_retest,SWEEP_RECLAIM,LONG,RANGE,NORMAL,False,-1.1566256582710643,-1.0,0.4030716752893893,1.4142170802309817,0.9661816572817197,1.854785830373962,STOP
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.4779778558072951,0.5174065594020802,0.5323176318668944,0.3174870003229071,3.8589521133498574,0.5174065594020802,TP2
JPY=X,FX,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.5045148666768329,0.5460743788769551,0.5472350309018393,0.28087875079493163,3.662504738114899,0.5460743788769551,TP2
JPY=X,FX,1h,structure_confirmed_retest,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.42058348675488916,0.4598159458627914,0.4609118429015579,0.17852099408682465,3.878916896450396,0.4598159458627914,TP2
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.2936162121785476,0.34720208823458976,0.5531366924536031,0.514458430555301,2.9096886795601065,0.34720208823458976,TP2
JPY=X,FX,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.29077341223135533,0.34448634257831695,0.5567834749008294,0.5133183734814756,2.902872701760632,0.34448634257831695,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,1.7926446028709817,2.139067380921246,2.178726014787594,0.8926612452473495,0.47082190515162337,2.139067380921246,TP2
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,3.0843142075792525,3.685150443086628,3.950841262034322,0.8137619416129073,0.27135934216090535,3.685150443086628,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.1100799807210848,-1.0,0.2790738386008467,1.5132835710521317,1.4501440878371408,1.0273089027349716,STOP
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.46066906640502153,0.5178314803337408,0.5491891180525691,0.2758477169647297,2.6392795769929207,0.5178314803337408,TP2
JPY=X,FX,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.7427105017218545,0.8201295461195108,1.016048017334985,0.020343736686096223,1.9509295278556105,0.8201295461195108,TP2
JPY=X,FX,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,0.46066906640502153,0.5178314803337408,0.5491891180525691,0.2758477169647297,2.6392795769929207,0.5178314803337408,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.177824133262841,-1.0,0.5884150453899016,1.7924777590862642,0.8596325711712525,2.326575407996674,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.4123030053521288,-1.0,2.6846671075946915,2.8383209985830518,0.3705771158380099,2.698493666395532,STOP
JPY=X,FX,1h,structure_confirmed_retest,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.295010513376096,-1.0,1.6360667539889724,2.3151627341141174,0.5179888967111244,1.6459584839370716,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.1514122957953703,-1.0,0.474534552996255,1.552920909520858,1.0269538300357186,1.9080623245692896,STOP
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.14970713372003022,0.19471033868262477,0.37062979611931524,0.05534714173070262,3.8446507826556293,0.19471033868262477,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.2030785701490927,-1.0,0.1784331956146837,1.7437727674419052,0.8728948967678503,1.1456132962889611,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.4092203585889123,-1.0,1.3755259771899202,2.4993226062874734,0.4330191850188503,3.865794558603342,STOP
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,-0.42379697126681803,-0.37363134759386557,0.3593029537794209,0.8387323301414257,3.3690823007100033,0.43866408882746194,TIMEOUT
JPY=X,FX,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.1785304518392949,0.24125200859261128,0.3639606723839141,0.059282191032702054,2.6933094657348793,0.24125200859261128,TP2
JPY=X,FX,1h,structure_confirmed_retest,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.10682470699923881,0.16572046046532854,0.2809621672804278,0.022009131174668045,2.867819427970264,0.16572046046532854,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,-1.398376887000323,-1.0,3.708584540172339,1.0959066655056355,0.45214903982255367,4.458369984325166,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,-1.4729484999198725,-1.0,4.590309896221493,1.113866062447322,0.38083433982814235,5.251627258462477,STOP
JPY=X,FX,1h,structure_confirmed_retest,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,-1.152033664583707,-1.0,0.7958533145527756,1.0365787853369828,1.1854988163620854,1.008297525875388,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.2681482912188045,-1.0,0.12988295543885833,1.0270841414891336,0.712910202222151,2.585499449665899,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.340455966308041,-1.0,0.43473269630543976,1.0343916183165447,0.5614321666492463,3.552890428391985,STOP
JPY=X,FX,1h,structure_confirmed_retest,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.3354324652981795,-1.0,0.19201506889704498,1.033883938914922,0.5698440442391555,3.485681939769387,STOP
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,-1.0718831751812437,-1.0,0.21800016922980753,1.1531784745648925,2.9844420233531004,0.67329969342853,STOP
JPY=X,FX,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,-1.0757180727187938,-1.0,0.28284398373559116,1.1613333803209778,2.8335876658325203,0.7058189955144563,STOP
JPY=X,FX,1h,structure_confirmed_retest,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,-1.0743543080812046,-1.0,0.25978425389314097,1.158433336190952,2.885455091431046,0.6751560889604269,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,COMPRESSION,False,-1.285050778759232,-1.0,1.161350905628842,1.3245760702636147,0.7763914882755543,2.582342098997201,STOP
JPY=X,FX,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,COMPRESSION,False,-1.1963596986709533,-1.0,0.09931304539529962,1.2222687308550308,1.299502351136679,0.825673136508955,STOP
JPY=X,FX,1h,retest_limit,PULLBACK,SHORT,TREND_DOWN,COMPRESSION,False,-1.547771438256592,-1.0,2.0651778970757757,1.6197444885073116,0.46606100366614334,2.1456418626182163,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,COMPRESSION,True,1.174827540493233,1.354212789922627,1.4277597641329007,0.09069440446075608,1.4229933671991795,1.354212789922627,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_DOWN,COMPRESSION,True,1.1459491196310536,1.31461750316975,1.392426583465061,0.3814170694204487,1.3764986179169751,1.31461750316975,TP2
JPY=X,FX,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,-1.0900326186465594,-1.0,0.4718216386992384,1.0818490918889976,2.505146634995586,0.5172174911587225,STOP
JPY=X,FX,1h,retest_limit,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,-1.0974172399122695,-1.0,0.592342039809647,1.0885513206955415,2.3155383286507063,0.6414551404759188,STOP
JPY=X,FX,1h,structure_confirmed_retest,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,-1.093546571659177,-1.0,0.5291709612068521,1.085038330207199,2.411194770917655,0.5763356566529823,STOP
JPY=X,FX,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,-1.0836705331111525,-1.0,0.3651565580319062,1.0789225538966278,2.7806060577275242,0.46791108732395514,STOP
JPY=X,FX,1h,retest_limit,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,-1.0958050603328369,-1.0,0.5627874821078961,1.0903480106805106,2.4289691582952533,0.6110895408702094,STOP
JPY=X,FX,1h,structure_confirmed_retest,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,-1.0743710937996773,-1.0,0.024469057349855463,1.0701665191515963,3.1275960972519994,0.2512123318813868,STOP
JPY=X,FX,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,-1.0918569354326635,-1.0,0.030233753608345362,1.0179209403438825,2.474882647604393,0.41211779632868434,STOP
JPY=X,FX,1h,retest_limit,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,-1.1205451827420945,-1.0,0.35146606692314003,1.0235087839796388,1.8866234988692758,0.718984068234625,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,SHORT,RANGE,NORMAL,True,1.1392517725695126,1.2750793234721307,1.3241243286979174,0.1729670988415816,1.572233168966307,1.2750793234721307,TP2
JPY=X,FX,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,0.3499285699299167,0.4452561263145186,0.6322440949285411,0.10046522311446601,2.224986904175508,0.4452561263145186,TP2
JPY=X,FX,1h,retest_limit,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,0.38725798068154405,0.4915429086493957,0.5172860824584952,0.016199922476936354,2.03441038900897,0.4915429086493957,TP2
JPY=X,FX,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,0.40321400956553793,0.47822148725854624,0.7222767465782752,0.3215822469407026,2.839454326078973,0.47822148725854624,TP2
JPY=X,FX,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,0.5239061081438177,0.6685993583172345,1.180377791463118,0.09229211466496565,1.5027568262261786,0.6685993583172345,TP2
JPY=X,FX,1h,retest_limit,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,0.8411943156973731,1.0751616097784489,2.173315899617293,0.09371692207951894,0.9300927329483404,1.0751616097784489,TP2
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.18594046778860218,0.2530938680992733,0.3241272617608282,0.7340456075541518,3.033021608642262,0.2530938680992733,TP2
JPY=X,FX,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.22764656688889684,0.32564425733928076,0.33857657256191864,0.6124586640570852,2.0814435632755353,0.32564425733928076,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,-1.1953357998839182,-1.0,1.777299438069918,1.2996493994460696,1.0304375005966582,1.8935271796304216,STOP
JPY=X,FX,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,0.3113177368957229,0.43174936435683514,0.6436630440430153,0.10068223968028857,1.70009658427366,0.43174936435683514,TP2
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.5392292958897265,0.607626438644005,0.985816452530436,0.016608801676613064,3.1606204919185594,0.607626438644005,TP2
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.2655224351349791,0.3155348018620151,0.4575553953651033,0.011062816986988718,4.052896605329609,0.3155348018620151,TP2
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.25559197229997555,0.2915452240705694,0.3154350007867236,0.09878006534183152,5.2838642480376645,0.2915452240705694,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.1439607432605825,-1.0,0.14343551672825194,1.0136304389273272,1.2915197051806768,1.5454017727291685,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.2484306115184733,-1.0,0.974072749285656,1.0235321342162174,0.7480826134661831,2.673501514402407,STOP
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.30854777855369264,0.33924063234251717,0.33994365023651574,0.037474676426010226,5.83685540414941,0.33924063234251717,TP2
JPY=X,FX,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.31648382712018125,0.3476262419491895,0.3594023849154972,0.02349683124578861,5.753305587017095,0.3476262419491895,TP2
JPY=X,FX,1h,structure_confirmed_retest,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.1594401781239414,0.18684928844507817,0.1972204926151412,0.110777470714996,6.532679138372259,0.18684928844507817,TP2
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.30931833822056254,0.339668219574167,0.37027811586120296,0.1227433876610818,5.911741624758458,0.339668219574167,TP2
JPY=X,FX,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,True,0.3377757163647217,0.3710961731643437,0.5030749838956979,0.03772639057655744,5.389438492307711,0.3710961731643437,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.160265252657415,-1.0,0.04622097528164709,1.4932304839404973,1.1294322539555266,1.7743274554650552,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.371530959078038,-1.0,1.4266679329982284,2.1440284865569534,0.4869375402294742,4.1073029593434605,STOP
JPY=X,FX,1h,structure_confirmed_retest,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.2009662722416237,-1.0,0.4057918782731284,1.2707872064696686,0.9005213008034312,1.7616643137820411,STOP
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.3081027692599136,0.33710165037493584,0.37366638046798084,0.25103771199725644,5.910311339141226,0.33710165037493584,TP2
JPY=X,FX,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.3391282991059691,0.37094557685657115,0.5058157299584004,0.17898609847614796,5.39162649396768,0.37094557685657115,TP2
JPY=X,FX,1h,structure_confirmed_retest,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.329727526327373,0.3613203664491619,0.4952436157327805,0.18475031821103666,5.429747968325669,0.3613203664491619,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.1547713022345585,-1.0,0.9044056421850144,1.6093655988168238,1.104719180603753,1.8138779863040007,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.4506661340865032,-1.0,2.5348503619901566,2.775492961557169,0.379149835898328,5.274959424052801,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.1956742880895321,-1.0,0.21308408715730803,1.6917987161182655,0.8718225437511822,1.4873415168589772,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.5357432000170943,-1.0,2.3229610217677243,2.89502128740054,0.318268570627697,5.813492152646769,STOP
JPY=X,FX,1h,structure_confirmed_retest,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.1982642452223748,-1.0,0.5728821530866126,1.295507102991908,0.860425165368689,1.5202893821413448,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.098798424529361,-1.0,0.28569413665524557,1.369085209539341,1.647592523789563,0.7581624949509325,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,False,-1.1528088014958862,-1.0,0.9896164275148717,1.5711607256471076,1.0646776022447302,1.7207629578954071,STOP
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,-1.0452023642840236,-1.0,0.2511095270905965,1.2304274871130199,3.3824461312453424,0.5912880567483328,STOP
JPY=X,FX,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,-1.0559681842948132,-1.0,0.5480999970491037,1.2851267490139309,2.7335511838629314,0.7316490036135578,STOP
JPY=X,FX,1h,structure_confirmed_retest,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,-1.0510084839061884,-1.0,0.4112796017801077,1.2599273726324243,2.9985628463233036,0.5786066280608272,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,-1.3007938175461058,-1.0,2.4026923134051086,1.3959210198665681,0.5101946642034807,3.9268312730367807,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,-1.3090827460473582,-1.0,2.4965065602031515,1.4068367973889635,0.4965057071492005,4.028151079034755,STOP
JPY=X,FX,1h,structure_confirmed_retest,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,-1.1470191927333533,-1.0,0.6622682524085318,1.1934135916999236,1.0443774401093615,1.3904247748665906,STOP
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,1.095131594230445,1.2552330303546282,1.5441194595639929,0.03210453985519773,1.0555781553727368,1.2552330303546282,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,SHORT,TREND_DOWN,NORMAL,False,-1.2480444298660738,-1.0,1.0498259663329608,2.1599511007598173,0.5911244472138554,2.187458918456726,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,SHORT,TREND_DOWN,NORMAL,False,-1.490971685402391,-1.0,3.0561505909308817,3.2952857559975017,0.2987320648159402,5.30727368469977,STOP
JPY=X,FX,1h,structure_confirmed_retest,SWEEP_RECLAIM,SHORT,TREND_DOWN,NORMAL,False,-1.2119068994804931,-1.0,0.9110137832285423,1.0988915672478559,0.6918605125113453,1.7233594881001513,STOP
JPY=X,FX,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,True,0.3698132453903224,0.4173501965331252,0.4226517289960126,0.05508421420936043,3.0634809385803656,0.4173501965331252,TP2
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.38122278409874305,0.41135105611323797,0.43838652807525263,0.7344484554619073,4.83036600343605,0.41135105611323797,TP2
JPY=X,FX,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.39702911465863744,0.42819681404039267,0.4875414698141888,0.7253735854977669,4.670749371365756,0.42819681404039267,TP2
JPY=X,FX,1h,trigger_close,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.03782360828111573,0.06788176690904918,0.37772372750659383,0.791075383232285,4.904053481984519,0.4078258949147293,TIMEOUT
JPY=X,FX,1h,retest_limit,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.39645906500720224,0.4279626764778,0.4457501135232553,0.7807595366333843,4.67330472942254,0.4279626764778,TP2
JPY=X,FX,1h,structure_confirmed_retest,BREAKOUT,SHORT,TREND_DOWN,NORMAL,False,0.17518476247189566,0.2016721988159329,0.2166408453623782,0.8155027620658677,5.553348688600859,0.2016721988159329,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,-1.1992042354132117,-1.0,1.484371601845607,1.038645209645597,0.7545840021630164,2.6281568775449515,STOP
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,-1.3743856377574786,-1.0,3.670789289729174,1.0726556490896526,0.4013598023578367,4.983060057959951,STOP
JPY=X,FX,1h,structure_confirmed_retest,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,0.70541084617069,0.8196515478461173,0.8411298660944205,0.3262698674475653,1.3196811253233134,0.8196515478461173,TP2
JPY=X,FX,1h,trigger_close,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,3.4172668119460567,3.6901803309929058,3.767336619882582,0.07925164143513488,0.5393008852626785,3.6901803309929058,TP2
JPY=X,FX,1h,retest_limit,SWEEP_RECLAIM,LONG,TREND_DOWN,NORMAL,True,3.5437167102782,3.8252122608416066,3.917365558068713,0.05027552550575214,0.5228468026399138,3.8252122608416066,TP2
JPY=X,FX,1h,trigger_close,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,-1.280168993326114,-1.0,1.4177224404521591,1.3490138374391951,0.5708509799904191,1.7517706635395425,STOP
JPY=X,FX,1h,retest_limit,PULLBACK,SHORT,TREND_DOWN,NORMAL,False,1.501620479846446,1.8640592404525114,2.1309960406301185,0.6351257308095247,0.4408051644163636,1.8640592404525114,TP2
