key,symbol,marketFamily,timeframe,signalUtc,direction,referenceSetup,auditGoodOpportunity,baselineEntered,baselineNetR,archEntered,archNetR
DOGE-USD|1h|2025-02-02T04:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-02T04:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.184231423169137,False,0.0
DOGE-USD|1h|2025-02-02T19:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-02T19:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.0550474835385018,False,0.0
DOGE-USD|1h|2025-02-02T23:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-02T23:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.0352274825270862,False,0.0
DOGE-USD|1h|2025-02-03T00:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-03T00:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.0466462845726578,False,0.0
DOGE-USD|1h|2025-02-04T22:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-04T22:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.0847111304331112,False,0.0
DOGE-USD|1h|2025-02-05T17:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-05T17:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.3377935819014735,False,0.0
DOGE-USD|1h|2025-02-05T22:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-05T22:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,2.819039054610745,False,0.0
DOGE-USD|1h|2025-02-06T20:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-06T20:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,0.8855933616179867,False,0.0
DOGE-USD|1h|2025-02-07T12:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-07T12:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.3243523762462268,False,0.0
DOGE-USD|1h|2025-02-08T19:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-08T19:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.2657830844031333,False,0.0
DOGE-USD|1h|2025-02-08T23:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-08T23:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.4212138846581717,False,0.0
DOGE-USD|1h|2025-02-09T14:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-09T14:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.1833977441669439,False,0.0
DOGE-USD|1h|2025-02-09T19:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-09T19:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.5404468396714956,False,0.0
DOGE-USD|1h|2025-02-09T22:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-09T22:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,0.36804204341508784,False,0.0
DOGE-USD|1h|2025-02-11T02:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-11T02:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1939547894138725,False,0.0
DOGE-USD|1h|2025-02-12T13:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-12T13:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,0.2015076492621921,False,0.0
DOGE-USD|1h|2025-02-12T21:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-12T21:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.3315939149928309,False,0.0
DOGE-USD|1h|2025-02-13T13:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-13T13:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.2256713692127357,False,0.0
DOGE-USD|1h|2025-02-14T10:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-14T10:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,-1.1738127433361734,False,0.0
DOGE-USD|1h|2025-02-14T14:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-14T14:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,-1.2612090289637505,False,0.0
DOGE-USD|1h|2025-02-16T09:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-16T09:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.149886010279858,True,-1.1550740969304167
DOGE-USD|1h|2025-02-16T14:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-16T14:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1761217800544155,True,-1.1831936266556242
DOGE-USD|1h|2025-02-17T05:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-17T05:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1687897076540945,False,0.0
DOGE-USD|1h|2025-02-17T08:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-17T08:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,0.7531343098220399,False,0.0
DOGE-USD|1h|2025-02-17T14:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-17T14:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.033086462093862,False,0.0
DOGE-USD|1h|2025-02-17T19:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-17T19:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.1574414143497078,False,0.0
DOGE-USD|1h|2025-02-18T07:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-18T07:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.16100125886245,False,0.0
DOGE-USD|1h|2025-02-18T17:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-18T17:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.542348000041442,False,0.0
DOGE-USD|1h|2025-02-19T12:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-19T12:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,-1.2457480281680646,False,0.0
DOGE-USD|1h|2025-02-20T01:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-20T01:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.201275501574127,False,0.0
DOGE-USD|1h|2025-02-20T04:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-20T04:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.7705668872776705,False,0.0
DOGE-USD|1h|2025-02-20T14:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-20T14:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.13512347993110024,False,0.0
DOGE-USD|1h|2025-02-20T16:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-20T16:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,2.305699781940476,False,0.0
DOGE-USD|1h|2025-02-21T09:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-21T09:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.199976266962587,False,0.0
DOGE-USD|1h|2025-02-21T15:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-21T15:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.224205097295333,False,0.0
DOGE-USD|1h|2025-02-21T18:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-21T18:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.3144060940546527,False,0.0
DOGE-USD|1h|2025-02-22T18:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-22T18:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.2829800232430335,False,0.0
DOGE-USD|1h|2025-02-23T16:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-23T16:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.3413489183461969,False,0.0
DOGE-USD|1h|2025-02-23T20:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-23T20:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.0616200255976793,False,0.0
DOGE-USD|1h|2025-02-24T04:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-24T04:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.1355608726615385,False,0.0
DOGE-USD|1h|2025-02-24T21:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-24T21:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-2.168690904104646,False,0.0
DOGE-USD|1h|2025-02-24T23:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-24T23:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.151115541099409,False,0.0
DOGE-USD|1h|2025-02-25T00:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-25T00:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.068511632644858,False,0.0
DOGE-USD|1h|2025-02-25T10:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-25T10:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.1163584064957262,False,0.0
DOGE-USD|1h|2025-02-25T22:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-25T22:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,2.7965255233719857,False,0.0
DOGE-USD|1h|2025-02-28T05:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-28T05:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.2324771987360592,False,0.0
DOGE-USD|1h|2025-02-28T08:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-02-28T08:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.3088754755635437,False,0.0
DOGE-USD|1h|2025-02-28T22:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-02-28T22:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.2074022586550812,False,0.0
DOGE-USD|1h|2025-03-01T00:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-01T00:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1149803179927493,False,0.0
DOGE-USD|1h|2025-03-01T03:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-01T03:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,-1.3630256030849428,False,0.0
DOGE-USD|1h|2025-03-02T02:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-02T02:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1634103875531092,False,0.0
DOGE-USD|1h|2025-03-02T06:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-02T06:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.2951649511227443,False,0.0
DOGE-USD|1h|2025-03-02T15:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-02T15:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,0.19357119210593945,False,0.0
DOGE-USD|1h|2025-03-02T17:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-02T17:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.0878656378564167,False,0.0
DOGE-USD|1h|2025-03-03T15:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-03T15:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1398524313794869,False,0.0
DOGE-USD|1h|2025-03-03T20:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-03T20:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1125598078178494,False,0.0
DOGE-USD|1h|2025-03-04T02:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-04T02:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,-1.0750926529035731,False,0.0
DOGE-USD|1h|2025-03-04T16:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-04T16:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,0.4953575299197356,False,0.0
DOGE-USD|1h|2025-03-04T20:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-04T20:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.0903521469295052,False,0.0
DOGE-USD|1h|2025-03-04T21:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-04T21:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1218773027093256,False,0.0
DOGE-USD|1h|2025-03-05T09:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-05T09:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1753628002782217,False,0.0
DOGE-USD|1h|2025-03-06T01:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-06T01:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.14120649629121,False,0.0
DOGE-USD|1h|2025-03-06T18:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-06T18:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.303351735867523,False,0.0
DOGE-USD|1h|2025-03-07T13:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-07T13:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.139878240877091,False,0.0
DOGE-USD|1h|2025-03-08T01:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-08T01:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1633255479624893,False,0.0
DOGE-USD|1h|2025-03-08T03:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-08T03:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1960178850386578,False,0.0
DOGE-USD|1h|2025-03-08T17:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-08T17:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1699952816196149,False,0.0
DOGE-USD|1h|2025-03-09T03:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-09T03:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.209327125771435,False,0.0
DOGE-USD|1h|2025-03-09T06:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-09T06:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.3223803255342126,False,0.0
DOGE-USD|1h|2025-03-09T18:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-09T18:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.090817999665409,False,0.0
DOGE-USD|1h|2025-03-10T00:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-10T00:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,0.40439705480928023,False,0.0
DOGE-USD|1h|2025-03-10T19:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-10T19:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.0453614935453788,False,0.0
DOGE-USD|1h|2025-03-11T20:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-11T20:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.2879327547831934,False,0.0
DOGE-USD|1h|2025-03-12T08:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-12T08:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.2611076596759327,False,0.0
DOGE-USD|1h|2025-03-12T09:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-12T09:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.13411436404856,False,0.0
DOGE-USD|1h|2025-03-13T00:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-13T00:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.1759306383437291,False,0.0
DOGE-USD|1h|2025-03-13T19:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-13T19:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,3.4960269250677074,False,0.0
DOGE-USD|1h|2025-03-13T20:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-13T20:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,5.278593606645726,False,0.0
DOGE-USD|1h|2025-03-13T21:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-13T21:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,2.3977688519611657,False,0.0
DOGE-USD|1h|2025-03-14T12:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-14T12:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.3232171400850246,False,0.0
DOGE-USD|1h|2025-03-14T14:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-14T14:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.6185804183919,False,0.0
DOGE-USD|1h|2025-03-15T12:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-15T12:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.5522800522924132,False,0.0
DOGE-USD|1h|2025-03-15T16:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-15T16:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,2.20582960854264,False,0.0
DOGE-USD|1h|2025-03-16T14:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-16T14:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,0.16813496454931542,False,0.0
DOGE-USD|1h|2025-03-17T09:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-17T09:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.2067840171603152,False,0.0
DOGE-USD|1h|2025-03-17T19:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-17T19:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.0283166094596912,False,0.0
DOGE-USD|1h|2025-03-18T03:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-18T03:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.4550673093803246,False,0.0
DOGE-USD|1h|2025-03-19T10:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-19T10:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.4334465205586908,False,0.0
DOGE-USD|1h|2025-03-19T14:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-19T14:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,-1.607940914380484,False,0.0
DOGE-USD|1h|2025-03-19T16:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-19T16:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.4243172827549375,False,0.0
DOGE-USD|1h|2025-03-19T21:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-19T21:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.3282627498119748,False,0.0
DOGE-USD|1h|2025-03-20T00:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-20T00:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.9756552188128914,False,0.0
DOGE-USD|1h|2025-03-21T10:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-21T10:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.2980111053055368,False,0.0
DOGE-USD|1h|2025-03-21T13:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-21T13:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,0.9960504294118109,False,0.0
DOGE-USD|1h|2025-03-22T09:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-22T09:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.9116750505786192,False,0.0
DOGE-USD|1h|2025-03-23T07:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-23T07:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.5012031678594362,True,-1.5322120793555931
DOGE-USD|1h|2025-03-23T15:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-23T15:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,3.64029844630395,False,0.0
DOGE-USD|1h|2025-03-23T22:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-23T22:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.2560617506758265,False,0.0
DOGE-USD|1h|2025-03-24T12:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-24T12:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.357123557563376,False,0.0
DOGE-USD|1h|2025-03-24T16:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-24T16:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1040071555705087,False,0.0
DOGE-USD|1h|2025-03-24T19:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-24T19:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1569934185306208,False,0.0
DOGE-USD|1h|2025-03-24T20:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-24T20:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.993757961332864,False,0.0
DOGE-USD|1h|2025-03-25T15:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-25T15:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.133361074918426,False,0.0
DOGE-USD|1h|2025-03-26T00:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-26T00:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.236731088340234,False,0.0
DOGE-USD|1h|2025-03-26T09:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-03-26T09:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,-1.2156022332972132,False,0.0
DOGE-USD|1h|2025-03-28T00:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-28T00:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.140413565647074,True,-1.1463473339060763
DOGE-USD|1h|2025-03-28T08:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-28T08:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.2581422727675413,False,0.0
DOGE-USD|1h|2025-03-28T11:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-28T11:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.134129859565616,False,0.0
DOGE-USD|1h|2025-03-28T14:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-28T14:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.170443468046112,False,0.0
DOGE-USD|1h|2025-03-28T21:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-28T21:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.088604382047263,False,0.0
DOGE-USD|1h|2025-03-29T03:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-29T03:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1006537139119574,False,0.0
DOGE-USD|1h|2025-03-29T06:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-29T06:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.3314718257270037,False,0.0
DOGE-USD|1h|2025-03-30T17:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-30T17:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.2479398698577089,False,0.0
DOGE-USD|1h|2025-03-30T22:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-30T22:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1143095998962467,False,0.0
DOGE-USD|1h|2025-03-31T10:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-03-31T10:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.0165774869268769,False,0.0
DOGE-USD|1h|2025-04-01T03:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-04-01T03:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.2219001479085596,False,0.0
DOGE-USD|1h|2025-04-01T05:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-04-01T05:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1615376696221296,False,0.0
DOGE-USD|1h|2025-04-01T09:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-04-01T09:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.6447804169567657,True,-1.1992383690008517
DOGE-USD|1h|2025-04-02T20:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-04-02T20:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.19224787746377056,False,0.0
DOGE-USD|1h|2025-04-02T23:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-04-02T23:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1368445679636734,False,0.0
DOGE-USD|1h|2025-04-03T13:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-04-03T13:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.1058191323525999,False,0.0
DOGE-USD|1h|2025-04-03T15:00:00+00:00|LONG,DOGE-USD,CRYPTO_SPOT,1h,2025-04-03T15:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.401263988733153,False,0.0
DOGE-USD|1h|2025-04-04T06:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-04-04T06:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.2406860624765017,False,0.0
DOGE-USD|1h|2025-04-04T15:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-04-04T15:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.0970377214586005,True,-1.1001080757140949
DOGE-USD|1h|2025-04-04T18:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-04-04T18:00:00+00:00,SHORT,SWEEP_RECLAIM,False,True,-1.1517456881108588,False,0.0
DOGE-USD|1h|2025-04-04T21:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-04-04T21:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.5492114255856709,False,0.0
DOGE-USD|1h|2025-04-04T22:00:00+00:00|SHORT,DOGE-USD,CRYPTO_SPOT,1h,2025-04-04T22:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,0.9850903058760896,False,0.0
