key,symbol,marketFamily,timeframe,signalUtc,direction,referenceSetup,auditGoodOpportunity,baselineEntered,baselineNetR,archEntered,archNetR
AVAX-USD|1h|2025-01-20T01:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-20T01:00:00+00:00,SHORT,BREAKOUT,False,True,-1.016529338539112,False,0.0
AVAX-USD|1h|2025-01-21T00:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-21T00:00:00+00:00,SHORT,BREAKOUT,False,True,-0.2947245443870946,False,0.0
AVAX-USD|1h|2025-01-23T01:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-23T01:00:00+00:00,SHORT,BREAKOUT,True,True,0.18573637935087636,False,0.0
AVAX-USD|1h|2025-01-23T02:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-23T02:00:00+00:00,SHORT,BREAKOUT,True,True,0.20315873088464195,False,0.0
AVAX-USD|1h|2025-01-23T04:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-23T04:00:00+00:00,SHORT,BREAKOUT,False,True,0.16582737212504128,False,0.0
AVAX-USD|1h|2025-01-23T06:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-23T06:00:00+00:00,SHORT,BREAKOUT,False,True,0.36147946459177305,False,0.0
AVAX-USD|1h|2025-01-23T08:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-23T08:00:00+00:00,SHORT,BREAKOUT,False,True,-0.023194588122883563,False,0.0
AVAX-USD|1h|2025-01-23T09:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-23T09:00:00+00:00,SHORT,BREAKOUT,False,True,-0.11507129292886942,False,0.0
AVAX-USD|1h|2025-01-23T10:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-23T10:00:00+00:00,SHORT,BREAKOUT,False,True,-0.3069374812109055,False,0.0
AVAX-USD|1h|2025-01-24T02:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-24T02:00:00+00:00,SHORT,BREAKOUT,False,True,-1.050574191457432,False,0.0
AVAX-USD|1h|2025-01-25T19:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-25T19:00:00+00:00,LONG,BREAKOUT,False,True,0.18324497388238276,False,0.0
AVAX-USD|1h|2025-01-25T20:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-25T20:00:00+00:00,LONG,BREAKOUT,False,True,0.20120495111980988,False,0.0
AVAX-USD|1h|2025-01-26T01:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-26T01:00:00+00:00,LONG,BREAKOUT,False,True,0.12478939692110873,False,0.0
AVAX-USD|1h|2025-01-26T03:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-26T03:00:00+00:00,LONG,BREAKOUT,True,True,0.18260869056947576,False,0.0
AVAX-USD|1h|2025-01-26T04:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-26T04:00:00+00:00,LONG,BREAKOUT,False,True,-1.0575698925087964,False,0.0
AVAX-USD|1h|2025-01-27T04:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-27T04:00:00+00:00,SHORT,BREAKOUT,True,True,0.09501364853886116,False,0.0
AVAX-USD|1h|2025-01-27T05:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-27T05:00:00+00:00,SHORT,BREAKOUT,True,True,0.20089298546680417,False,0.0
AVAX-USD|1h|2025-01-27T06:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-27T06:00:00+00:00,SHORT,BREAKOUT,True,True,0.2035153747555291,False,0.0
AVAX-USD|1h|2025-01-27T07:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-27T07:00:00+00:00,SHORT,BREAKOUT,True,True,0.22592225521672815,False,0.0
AVAX-USD|1h|2025-01-27T10:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-27T10:00:00+00:00,SHORT,BREAKOUT,False,True,0.33543577933410285,False,0.0
AVAX-USD|1h|2025-01-28T18:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-28T18:00:00+00:00,SHORT,BREAKOUT,True,True,0.27089728308700367,False,0.0
AVAX-USD|1h|2025-01-28T20:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-28T20:00:00+00:00,SHORT,BREAKOUT,True,True,0.17338355199070543,False,0.0
AVAX-USD|1h|2025-01-28T21:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-01-28T21:00:00+00:00,SHORT,BREAKOUT,False,True,-1.030863618008253,False,0.0
AVAX-USD|1h|2025-01-30T11:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-30T11:00:00+00:00,LONG,BREAKOUT,True,True,0.285163676361752,False,0.0
AVAX-USD|1h|2025-01-30T13:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-30T13:00:00+00:00,LONG,BREAKOUT,False,True,0.2964531414666209,False,0.0
AVAX-USD|1h|2025-01-30T14:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-30T14:00:00+00:00,LONG,BREAKOUT,False,True,0.5233818334158064,False,0.0
AVAX-USD|1h|2025-01-31T06:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-01-31T06:00:00+00:00,LONG,BREAKOUT,False,False,0.0,False,0.0
